,TimeStamp,Furnace,Line,DPR Eff,glass_properties_date,chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,StartTime,EndTime,LineName_x,Number,Name,FGCode,NumberOfSection,NumberOfGob,GobCutPerMinute,ISMachineActualSpeed,GobWeightLow,GobWeightHigh,GlassDraw,PackedQunatity,Classification,LineName_y,JobNumber,DefectCountSum,SampleSizeSum
211,2021-02-11 22:00:00,160,J13,93.33,2021-02-11 00:00:00,71.28,1.66,0.024,10.09,2.7,13.91,0.0,0.142,2.5069999999999997,19.0,2021-02-11 22:00:00,2021-02-11 22:30:00,J13,J23783,16.000 OZ FRENCH SQ,F3Y0772QRQQ030005X,8.0,2.0,44.0,88.0,0.0,0.0,308.76,821207.0,Fast Moving,J13,J23783,26.0,550.0
212,2021-02-11 22:00:00,160,J13,93.33,2021-02-11 00:00:00,71.28,1.66,0.024,10.09,2.7,13.91,0.0,0.142,2.5069999999999997,19.0,2021-02-11 22:00:00,2021-02-11 22:30:00,J13,J23784,16.000 OZ FRENCH SQ SHELF STK F,F3Y0772QRQQ110000X,8.0,2.0,52.0,104.0,0.0,0.0,209.9,456582.0,Fast Moving,J13,J23783,24.0,450.0
213,2021-02-11 22:00:00,160,J13,93.33,2021-02-11 00:00:00,71.28,1.66,0.024,10.09,2.7,13.91,0.0,0.142,2.5069999999999997,19.0,2021-02-11 22:00:00,2021-02-11 22:30:00,J13,J23784,16.000 OZ FRENCH SQ SHELF STK F,F3Y0772QRQQ110000X,8.0,2.0,52.0,104.0,0.0,0.0,209.9,456582.0,Fast Moving,J13,J23783,26.0,550.0
214,2021-02-13 16:00:00,160,J13,0.0,2021-02-13 00:00:00,71.17,1.67,0.024,10.21,2.74,13.86,0.0,0.128,2.5075,14.0,2021-02-13 16:00:00,2021-02-13 16:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,23.0,1200.0
215,2021-02-13 18:00:00,160,J13,20.03,2021-02-13 00:00:00,71.17,1.67,0.024,10.21,2.74,13.86,0.0,0.128,2.5075,14.0,2021-02-13 18:00:00,2021-02-13 18:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,9.0,250.0
216,2021-02-14 04:00:00,160,J13,90.52,2021-02-14 00:00:00,71.21,1.65,0.025,10.23,2.72,13.9,0.0,0.126,2.5076,14.0,2021-02-14 04:00:00,2021-02-14 04:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,18.0,800.0
217,2021-02-14 08:00:00,160,J13,90.52,2021-02-14 00:00:00,71.21,1.65,0.025,10.23,2.72,13.9,0.0,0.126,2.5076,14.0,2021-02-14 08:00:00,2021-02-14 08:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,19.0,1100.0
218,2021-02-14 12:00:00,160,J13,90.52,2021-02-14 00:00:00,71.21,1.65,0.025,10.23,2.72,13.9,0.0,0.126,2.5076,14.0,2021-02-14 12:00:00,2021-02-14 12:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,25.0,1100.0
219,2021-02-14 22:00:00,160,J13,86.9,2021-02-14 00:00:00,71.21,1.65,0.025,10.23,2.72,13.9,0.0,0.126,2.5076,14.0,2021-02-14 22:00:00,2021-02-14 22:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,12.0,350.0
220,2021-02-14 22:00:00,160,J13,86.9,2021-02-14 00:00:00,71.21,1.65,0.025,10.23,2.72,13.9,0.0,0.126,2.5076,14.0,2021-02-14 22:00:00,2021-02-14 22:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,11.0,250.0
221,2021-02-15 04:00:00,160,J13,94.74,2021-02-15 00:00:00,71.17,1.64,0.025,10.24,2.73,13.89,0.0,0.127,2.5082,14.0,2021-02-15 04:00:00,2021-02-15 04:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,16.0,450.0
222,2021-02-15 04:00:00,160,J13,94.74,2021-02-15 00:00:00,71.17,1.64,0.025,10.24,2.73,13.89,0.0,0.127,2.5082,14.0,2021-02-15 04:00:00,2021-02-15 04:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J18991,12.0,350.0
223,2021-02-15 10:00:00,160,J13,93.53,2021-02-15 00:00:00,71.17,1.64,0.025,10.24,2.73,13.89,0.0,0.127,2.5082,14.0,2021-02-15 10:00:00,2021-02-15 10:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J19002,13.0,350.0
224,2021-02-15 10:00:00,160,J13,93.53,2021-02-15 00:00:00,71.17,1.64,0.025,10.24,2.73,13.89,0.0,0.127,2.5082,14.0,2021-02-15 10:00:00,2021-02-15 10:30:00,J13,J19002,250 ML CHARLOT - EB45,F3X0133QNPQ000001M,8.0,2.0,46.0,92.0,0.0,0.0,37.03,103975.0,Fast Moving,J13,J19002,13.0,350.0
225,2021-02-15 12:00:00,160,J13,49.48,2021-02-15 00:00:00,71.17,1.64,0.025,10.24,2.73,13.89,0.0,0.127,2.5082,14.0,2021-02-15 12:00:00,2021-02-15 12:30:00,J13,J18991,200 ML HAIR OIL BOTTLE - DB42,F3W0026QNLQ000001M,8.0,2.0,56.0,112.0,0.0,0.0,85.64,247621.0,Slow Moving,J13,J19002,11.0,700.0
226,2021-02-15 12:00:00,160,J13,49.48,2021-02-15 00:00:00,71.17,1.64,0.025,10.24,2.73,13.89,0.0,0.127,2.5082,14.0,2021-02-15 12:00:00,2021-02-15 12:30:00,J13,J19002,250 ML CHARLOT - EB45,F3X0133QNPQ000001M,8.0,2.0,46.0,92.0,0.0,0.0,37.03,103975.0,Fast Moving,J13,J19002,11.0,700.0
227,2021-02-16 10:00:00,160,J13,0.0,2021-02-16 00:00:00,71.17,1.64,0.025,10.23,2.74,13.87,0.0,0.126,2.5086,15.0,2021-02-16 10:00:00,2021-02-16 10:30:00,J13,J19043,16.000 OZ A.C. SHELF STK F,F3Y0696QRQQ030001X,8.0,2.0,52.0,104.0,0.0,0.0,44.32,108963.0,Slow Moving,J13,J19043,30.0,450.0
228,2021-02-16 12:00:00,160,J13,45.15,2021-02-16 00:00:00,71.17,1.64,0.025,10.23,2.74,13.87,0.0,0.126,2.5086,15.0,2021-02-16 12:00:00,2021-02-16 12:30:00,J13,J19043,16.000 OZ A.C. SHELF STK F,F3Y0696QRQQ030001X,8.0,2.0,52.0,104.0,0.0,0.0,44.32,108963.0,Slow Moving,J13,J19043,26.0,450.0
229,2021-02-16 18:00:00,160,J13,81.67,2021-02-16 00:00:00,71.17,1.64,0.025,10.23,2.74,13.87,0.0,0.126,2.5086,15.0,2021-02-16 18:00:00,2021-02-16 18:30:00,J13,J19043,16.000 OZ A.C. SHELF STK F,F3Y0696QRQQ030001X,8.0,2.0,52.0,104.0,0.0,0.0,44.32,108963.0,Slow Moving,J13,J19043,15.0,450.0
230,2021-02-16 20:00:00,160,J13,87.5,2021-02-16 00:00:00,71.17,1.64,0.025,10.23,2.74,13.87,0.0,0.126,2.5086,15.0,2021-02-16 20:00:00,2021-02-16 20:30:00,J13,J19043,16.000 OZ A.C. SHELF STK F,F3Y0696QRQQ030001X,8.0,2.0,52.0,104.0,0.0,0.0,44.32,108963.0,Slow Moving,J13,J19043,15.0,500.0
231,2021-02-16 22:00:00,160,J13,81.67,2021-02-16 00:00:00,71.17,1.64,0.025,10.23,2.74,13.87,0.0,0.126,2.5086,15.0,2021-02-16 22:00:00,2021-02-16 22:30:00,J13,J19043,16.000 OZ A.C. SHELF STK F,F3Y0696QRQQ030001X,8.0,2.0,52.0,104.0,0.0,0.0,44.32,108963.0,Slow Moving,J13,J19043,12.0,450.0
232,2021-02-17 00:00:00,160,J13,87.5,2021-02-17 00:00:00,71.16,1.65,0.025,10.22,2.74,13.88,0.0,0.128,2.5087,16.0,2021-02-17 00:00:00,2021-02-17 00:30:00,J13,J19043,16.000 OZ A.C. SHELF STK F,F3Y0696QRQQ030001X,8.0,2.0,52.0,104.0,0.0,0.0,44.32,108963.0,Slow Moving,J13,J19043,13.0,400.0
233,2021-02-17 12:00:00,160,J13,0.0,2021-02-17 00:00:00,71.16,1.65,0.025,10.22,2.74,13.88,0.0,0.128,2.5087,16.0,2021-02-17 12:00:00,2021-02-17 12:30:00,J13,J19043,16.000 OZ A.C. SHELF STK F,F3Y0696QRQQ030001X,8.0,2.0,52.0,104.0,0.0,0.0,44.32,108963.0,Slow Moving,J13,J19062,10.0,250.0
234,2021-02-17 12:00:00,160,J13,0.0,2021-02-17 00:00:00,71.16,1.65,0.025,10.22,2.74,13.88,0.0,0.128,2.5087,16.0,2021-02-17 12:00:00,2021-02-17 12:30:00,J13,J19062,355 ML HONEY JAR JT-158,F3Y0247QHLQ000001X,8.0,2.0,68.0,136.0,0.0,0.0,5.36,0.0,Fast Moving,J13,J19062,10.0,250.0
235,2021-02-17 12:00:00,160,J13,0.0,2021-02-17 00:00:00,71.16,1.65,0.025,10.22,2.74,13.88,0.0,0.128,2.5087,16.0,2021-02-17 12:00:00,2021-02-17 12:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19062,10.0,250.0
236,2021-02-18 04:00:00,160,J13,95.24,2021-02-18 00:00:00,71.17,1.66,0.025,10.18,2.78,13.86,0.0,0.129,2.5075,17.0,2021-02-18 04:00:00,2021-02-18 04:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19062,12.0,350.0
237,2021-02-18 10:00:00,160,J13,95.24,2021-02-18 00:00:00,71.17,1.66,0.025,10.18,2.78,13.86,0.0,0.129,2.5075,17.0,2021-02-18 10:00:00,2021-02-18 10:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19062,13.0,300.0
238,2021-02-19 00:00:00,160,J13,95.24,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 00:00:00,2021-02-19 00:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19062,10.0,250.0
239,2021-02-19 00:00:00,160,J13,95.24,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 00:00:00,2021-02-19 00:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19062,10.0,250.0
240,2021-02-19 02:00:00,160,J13,95.24,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 02:00:00,2021-02-19 02:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19062,12.0,300.0
241,2021-02-19 02:00:00,160,J13,95.24,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 02:00:00,2021-02-19 02:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19062,12.0,300.0
242,2021-02-19 04:00:00,160,J13,95.24,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 04:00:00,2021-02-19 04:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19062,7.0,250.0
243,2021-02-19 04:00:00,160,J13,95.24,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 04:00:00,2021-02-19 04:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19062,7.0,250.0
244,2021-02-18 16:00:00,160,J13,94.05,2021-02-18 00:00:00,71.17,1.66,0.025,10.18,2.78,13.86,0.0,0.129,2.5075,17.0,2021-02-18 16:00:00,2021-02-18 16:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19062,9.0,200.0
245,2021-02-19 12:00:00,160,J13,0.0,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 12:00:00,2021-02-19 12:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19098,33.0,800.0
246,2021-02-19 12:00:00,160,J13,0.0,2021-02-19 00:00:00,71.22,1.65,0.025,10.15,2.79,13.86,0.0,0.127,2.5073,12.0,2021-02-19 12:00:00,2021-02-19 12:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,33.0,800.0
247,2021-02-20 04:00:00,160,J13,72.58,,,,,,,,,,,,2021-02-20 04:00:00,2021-02-20 04:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19098,15.0,500.0
248,2021-02-20 04:00:00,160,J13,72.58,,,,,,,,,,,,2021-02-20 04:00:00,2021-02-20 04:30:00,J13,J19063,355 ML HONEY JAR EB-24,F3Y0247QHLQ000003X,8.0,2.0,68.0,136.0,0.0,0.0,78.75,298800.0,Fast Moving,J13,J19098,15.0,500.0
249,2021-02-20 04:00:00,160,J13,72.58,,,,,,,,,,,,2021-02-20 04:00:00,2021-02-20 04:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,15.0,500.0
250,2021-02-20 04:00:00,160,J13,72.58,,,,,,,,,,,,2021-02-20 04:00:00,2021-02-20 04:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,15.0,500.0
251,2021-02-20 18:00:00,160,J13,54.44,,,,,,,,,,,,2021-02-20 18:00:00,2021-02-20 18:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,21.0,450.0
252,2021-02-21 00:00:00,160,J13,66.48,,,,,,,,,,,,2021-02-21 00:00:00,2021-02-21 00:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,14.0,350.0
253,2021-02-21 06:00:00,160,J13,87.1,,,,,,,,,,,,2021-02-21 06:00:00,2021-02-21 06:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,19.0,700.0
254,2021-02-21 10:00:00,160,J13,59.13,,,,,,,,,,,,2021-02-21 10:00:00,2021-02-21 10:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,25.0,900.0
255,2021-02-21 14:00:00,160,J13,66.77,,,,,,,,,,,,2021-02-21 14:00:00,2021-02-21 14:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,19.0,1000.0
256,2021-02-21 18:00:00,160,J13,78.15,,,,,,,,,,,,2021-02-21 18:00:00,2021-02-21 18:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,12.0,300.0
257,2021-02-21 20:00:00,160,J13,75.96,,,,,,,,,,,,2021-02-21 20:00:00,2021-02-21 20:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,12.0,300.0
258,2021-02-22 00:00:00,160,J13,78.39,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 00:00:00,2021-02-22 00:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,13.0,250.0
259,2021-02-22 02:00:00,160,J13,74.25,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 02:00:00,2021-02-22 02:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,12.0,450.0
260,2021-02-22 12:00:00,160,J13,62.37,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 12:00:00,2021-02-22 12:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,26.0,1000.0
261,2021-02-22 12:00:00,160,J13,62.37,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 12:00:00,2021-02-22 12:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,23.0,700.0
262,2021-02-22 18:00:00,160,J13,90.73,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 18:00:00,2021-02-22 18:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,22.0,1000.0
263,2021-02-22 18:00:00,160,J13,90.73,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 18:00:00,2021-02-22 18:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,19.0,1200.0
264,2021-02-22 20:00:00,160,J13,72.58,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 20:00:00,2021-02-22 20:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,20.0,1200.0
265,2021-02-22 22:00:00,160,J13,72.58,2021-02-22 00:00:00,71.3,1.62,0.026000000000000002,10.16,2.77,13.86,0.0,0.125,2.506,15.0,2021-02-22 22:00:00,2021-02-22 22:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,14.0,700.0
266,2021-02-23 00:00:00,160,J13,87.1,2021-02-23 00:00:00,71.3,1.61,0.025,10.17,2.75,13.88,0.0,0.128,2.5069999999999997,14.0,2021-02-23 00:00:00,2021-02-23 00:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,11.0,900.0
267,2021-02-23 00:00:00,160,J13,87.1,2021-02-23 00:00:00,71.3,1.61,0.025,10.17,2.75,13.88,0.0,0.128,2.5069999999999997,14.0,2021-02-23 00:00:00,2021-02-23 00:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,15.0,800.0
268,2021-02-23 02:00:00,160,J13,80.13,2021-02-23 00:00:00,71.3,1.61,0.025,10.17,2.75,13.88,0.0,0.128,2.5069999999999997,14.0,2021-02-23 02:00:00,2021-02-23 02:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,14.0,300.0
269,2021-02-23 04:00:00,160,J13,87.1,2021-02-23 00:00:00,71.3,1.61,0.025,10.17,2.75,13.88,0.0,0.128,2.5069999999999997,14.0,2021-02-23 04:00:00,2021-02-23 04:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,14.0,350.0
270,2021-02-23 12:00:00,160,J13,80.65,2021-02-23 00:00:00,71.3,1.61,0.025,10.17,2.75,13.88,0.0,0.128,2.5069999999999997,14.0,2021-02-23 12:00:00,2021-02-23 12:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,23.0,1000.0
271,2021-02-24 02:00:00,160,J13,90.73,2021-02-24 00:00:00,71.31,1.67,0.025,10.18,2.79,13.82,0.0,0.129,2.5071,16.0,2021-02-24 02:00:00,2021-02-24 02:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,16.0,300.0
272,2021-02-24 10:00:00,160,J13,80.65,2021-02-24 00:00:00,71.31,1.67,0.025,10.18,2.79,13.82,0.0,0.129,2.5071,16.0,2021-02-24 10:00:00,2021-02-24 10:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,9.0,250.0
273,2021-02-24 18:00:00,160,J13,80.73,2021-02-24 00:00:00,71.31,1.67,0.025,10.18,2.79,13.82,0.0,0.129,2.5071,16.0,2021-02-24 18:00:00,2021-02-24 18:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,24.0,800.0
274,2021-02-24 20:00:00,160,J13,80.65,2021-02-24 00:00:00,71.31,1.67,0.025,10.18,2.79,13.82,0.0,0.129,2.5071,16.0,2021-02-24 20:00:00,2021-02-24 20:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,24.0,800.0
275,2021-02-24 22:00:00,160,J13,80.65,2021-02-24 00:00:00,71.31,1.67,0.025,10.18,2.79,13.82,0.0,0.129,2.5071,16.0,2021-02-24 22:00:00,2021-02-24 22:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,22.0,800.0
276,2021-02-25 16:00:00,160,J13,80.65,2021-02-25 00:00:00,71.29,1.65,0.025,10.2,2.78,13.83,0.0,0.127,2.5067,16.0,2021-02-25 16:00:00,2021-02-25 16:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,11.0,250.0
277,2021-02-25 18:00:00,160,J13,72.58,2021-02-25 00:00:00,71.29,1.65,0.025,10.2,2.78,13.83,0.0,0.127,2.5067,16.0,2021-02-25 18:00:00,2021-02-25 18:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,26.0,900.0
278,2021-02-25 20:00:00,160,J13,68.23,2021-02-25 00:00:00,71.29,1.65,0.025,10.2,2.78,13.83,0.0,0.127,2.5067,16.0,2021-02-25 20:00:00,2021-02-25 20:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,21.0,1000.0
279,2021-02-26 02:00:00,160,J13,72.58,2021-02-26 00:00:00,71.22,1.68,0.025,10.18,2.78,13.88,0.0,0.128,2.5068,15.0,2021-02-26 02:00:00,2021-02-26 02:30:00,J13,J19098,10 OZ RING NECK,F3X0267QHPQ030002X,8.0,2.0,41.0,82.29,0.0,0.0,230.94,890147.0,,J13,J19098,13.0,350.0
280,2021-02-27 02:00:00,160,J13,85.04,2021-02-27 00:00:00,71.23,1.68,0.024,10.18,2.8,13.86,0.0,0.13,2.5059,16.0,2021-02-27 02:00:00,2021-02-27 02:30:00,J13,J19262,180 ML 8848 VODKA BOTTLE - EB45,F3W0226QHTQ000001X,8.0,2.0,52.0,104.0,0.0,0.0,385.85,1400570.0,Fast Moving,J13,J19262,23.0,700.0
281,2021-02-27 10:00:00,160,J13,81.36,2021-02-27 00:00:00,71.23,1.68,0.024,10.18,2.8,13.86,0.0,0.13,2.5059,16.0,2021-02-27 10:00:00,2021-02-27 10:30:00,J13,J19262,180 ML 8848 VODKA BOTTLE - EB45,F3W0226QHTQ000001X,8.0,2.0,52.0,104.0,0.0,0.0,385.85,1400570.0,Fast Moving,J13,J19262,12.0,700.0
282,2021-02-27 22:00:00,160,J13,77.01,2021-02-27 00:00:00,71.23,1.68,0.024,10.18,2.8,13.86,0.0,0.13,2.5059,16.0,2021-02-27 22:00:00,2021-02-27 22:30:00,J13,J19262,180 ML 8848 VODKA BOTTLE - EB45,F3W0226QHTQ000001X,8.0,2.0,52.0,104.0,0.0,0.0,385.85,1400570.0,Fast Moving,J13,J19262,22.0,1200.0
283,2021-02-27 22:00:00,160,J13,77.01,2021-02-27 00:00:00,71.23,1.68,0.024,10.18,2.8,13.86,0.0,0.13,2.5059,16.0,2021-02-27 22:00:00,2021-02-27 22:30:00,J13,J19262,180 ML 8848 VODKA BOTTLE - EB45,F3W0226QHTQ000001X,8.0,2.0,52.0,104.0,0.0,0.0,385.85,1400570.0,Fast Moving,J13,J19262,26.0,1300.0
